fechaoperacion;codigo;contenido;hora1;hora2;hora3;hora4;hora5;hora6;hora7;hora8;hora9;hora10;hora11;hora12;hora13;hora14;hora15;hora16;hora17;hora18;hora19;hora20;hora21;hora22;hora23;hora24
1/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);87.77821198;77.77821198;77.77821198;77.77821198;77.77821198;77.77821198;75.76821198;75.76821198;76.27821198;76.27821198;76.27821198;76.27821198;77.77821198;76.27821198;75.76821198;71.27821198;69.06721198;76.27821198;77.77821198;87.77821198;87.77821198;77.77821198;77.77821198;77.77821198
2/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);76.27821198;76.27821198;76.27821198;76.27821198;76.27821198;76.77821198;76.77821198;76.77821198;76.77821198;76.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;81.76821198;87.77821198;87.77821198;87.77821198;82.77821198;76.77821198;76.77821198
3/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);77.67821198;77.67821198;77.67821198;77.67821198;77.67821198;77.67821198;77.67821198;81.76821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;87.77821198;114.425212;87.77821198;82.77821198;77.67821198;77.67821198
4/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);77.77821198;77.77821198;77.77821198;77.77821198;77.77821198;77.77821198;77.77821198;77.77821198;81.76821198;77.77821198;77.77821198;81.76821198;81.76821198;77.77821198;77.77821198;77.77821198;77.77821198;85.77821198;85.77821198;87.77821198;85.77821198;85.77821198;81.76821198;77.77821198
5/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);86.77821198;86.77821198;86.77821198;86.77821198;86.77821198;86.77821198;88.27821198;88.27821198;88.27821198;88.27821198;88.27821198;88.27821198;88.27821198;88.27821198;88.27821198;88.27821198;88.27821198;88.27821198;88.27821198;91.13421198;88.27821198;88.27821198;86.77821198;86.77821198
6/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);82.26821198;77.77821198;77.77821198;77.77821198;77.77821198;82.26821198;87.77821198;87.77821198;88.77821198;88.77821198;88.77821198;87.77821198;87.77821198;87.77821198;87.77821198;87.77821198;87.77821198;88.77821198;88.77821198;95.77821198;88.77821198;88.77821198;87.77821198;77.77821198
7/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;85.77821198;85.77821198;85.77821198;78.27821198;78.27821198;78.27821198
8/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;85.77821198;85.77821198;85.77821198;85.77821198;78.27821198;78.27821198
9/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);82.77821198;82.77821198;77.77821198;77.77821198;77.77821198;77.77821198;77.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;85.77821198;85.77821198;85.77821198;82.77821198;82.77821198;82.77821198
10/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);77.37821198;77.37821198;77.37821198;77.37821198;77.37821198;77.37821198;77.37821198;77.77821198;81.76821198;85.77821198;85.77821198;81.76821198;77.77821198;77.77821198;77.77821198;77.77821198;77.77821198;81.76821198;85.77821198;87.77821198;85.77821198;85.77821198;81.76821198;77.37821198
11/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);81.87821198;81.87821198;81.87821198;81.77821198;81.87821198;81.87821198;81.87821198;81.87821198;85.77821198;85.77821198;85.77821198;85.77821198;85.77821198;85.77821198;85.77821198;85.77821198;85.77821198;85.77821198;87.77821198;87.77821198;85.77821198;85.77821198;81.87821198;81.87821198
12/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);81.77821198;81.77821198;81.77821198;81.56821198;81.77821198;82.92821198;82.92821198;82.92821198;82.92821198;85.77821198;82.92821198;82.92821198;82.92821198;82.92821198;82.92821198;82.92821198;82.92821198;82.92821198;85.77821198;85.77821198;85.77821198;82.92821198;82.92821198;82.92821198
13/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);80.75821198;75.77821198;75.77821198;75.77821198;75.77821198;81.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;85.27821198;85.27821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;85.27821198;85.27821198;85.27821198;85.27821198;82.77821198;82.77821198
14/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);75.87821198;75.87821198;75.87821198;75.87821198;75.87821198;75.87821198;75.87821198;81.77821198;81.77821198;82.77821198;82.77821198;82.77821198;82.77821198;82.77821198;81.77821198;80.75821198;75.87821198;81.77821198;82.77821198;82.77821198;82.77821198;82.77821198;81.77821198;75.87821198
15/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);80.77821198;80.75821198;75.87821198;80.77821198;80.77821198;81.77821198;80.77821198;81.77821198;80.77821198;80.77821198;81.77821198;81.77821198;81.77821198;81.77821198;81.77821198;80.77821198;80.77821198;81.77821198;81.87821198;84.77821198;81.87821198;81.87821198;81.87821198;81.77821198
16/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;80.87821198;80.87821198;80.87821198;80.87821198;80.87821198;80.87821198;80.87821198;80.87821198;80.87821198;80.87821198;80.87821198;80.87821198;95.77821198;95.77821198;81.77821198;80.87821198;80.87821198;80.87821198
17/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;80.77821198;81.67821198;81.67821198;81.67821198;81.67821198;81.67821198;81.67821198;81.67821198;81.67821198;81.67821198;81.67821198;81.67821198;81.67821198;95.77821198;81.67821198;81.67821198;81.67821198;79.77821198
18/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;80.77821198;80.87821198;80.87821198;80.87821198;80.87821198;80.87821198;80.77821198;80.77821198;80.77821198;80.77821198;80.87821198;80.87821198;93.77821198;80.87821198;80.87821198;79.77821198;79.77821198
19/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.87821198;79.87821198;79.87821198;79.87821198;79.87821198;79.87821198;79.87821198;79.87821198;79.87821198;79.87821198;79.87821198;79.87821198;93.77821198;93.77821198;93.77821198;79.87821198;79.87821198;79.77821198
20/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);78.77821198;76.77821198;76.77821198;76.77821198;78.26821198;78.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;80.87821198;80.87821198;80.87821198;80.87821198;79.77821198;78.77821198
21/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);32.21721198;28.71321198;28.71321198;28.71321198;28.71321198;67.77821198;67.77821198;76.87821198;76.87821198;76.87821198;76.87821198;76.87821198;76.87821198;76.87821198;76.87821198;69.06721198;67.77821198;69.06721198;76.87821198;78.77821198;78.26821198;76.87821198;76.87821198;69.06721198
22/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);75.77821198;75.77821198;63.77821198;68.27821198;68.27821198;69.06721198;63.77821198;69.06721198;75.77821198;75.77821198;75.77821198;75.77821198;75.77821198;75.77821198;67.77821198;67.77821198;67.77821198;67.77821198;77.77821198;87.77821198;87.77821198;77.77821198;77.77821198;76.75821198
23/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);76.77821198;76.77821198;76.77821198;76.77821198;76.77821198;76.77821198;76.77821198;79.77821198;81.75821198;82.77821198;82.77821198;82.77821198;82.77821198;79.77821198;79.77821198;79.77821198;79.77821198;79.77821198;88.77821198;88.77821198;88.77821198;82.77821198;79.77821198;76.77821198
24/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);76.77821198;76.77821198;76.77821198;76.77821198;76.77821198;76.77821198;77.77821198;77.77821198;79.75821198;79.77821198;79.75821198;79.77821198;79.75821198;77.77821198;77.77821198;77.77821198;77.77821198;77.77821198;79.77821198;82.77821198;79.77821198;77.77821198;77.77821198;76.77821198
25/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);67.77821198;67.77821198;66.77821198;69.06721198;72.77821198;72.77821198;72.77821198;72.77821198;75.77821198;77.75821198;79.77821198;79.77821198;79.77821198;75.77821198;75.77821198;77.75821198;75.77821198;75.77821198;82.77821198;95.77821198;114.024212;95.77821198;79.77821198;75.77821198
26/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);65.27821198;53.77821198;53.77821198;62.77821198;64.77821198;67.77821198;78.77821198;78.77821198;89.77821198;89.77821198;89.77821198;96.77821198;96.77821198;89.77821198;89.77821198;89.77821198;89.77821198;89.77821198;97.77821198;97.77821198;97.77821198;89.77821198;78.77821198;78.77821198
27/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);78.27821198;77.77821198;77.77821198;77.77821198;77.77821198;78.27821198;78.27821198;78.27821198;78.77821198;78.77821198;78.77821198;78.77821198;78.77821198;78.27821198;78.77821198;78.77821198;78.77821198;78.77821198;79.77821198;79.77821198;79.77821198;78.75821198;78.27821198;78.27821198
28/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);77.87821198;77.75821198;75.77821198;75.77821198;77.75821198;77.87821198;77.87821198;77.87821198;78.27821198;78.27821198;78.27821198;78.27821198;78.27821198;77.87821198;77.87821198;77.87821198;77.87821198;77.87821198;78.27821198;78.77821198;78.27821198;78.27821198;77.87821198;77.87821198
29/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);66.27821198;66.27821198;66.27821198;66.27821198;66.27821198;66.27821198;66.27821198;66.27821198;66.27821198;66.27821198;66.27821198;66.27821198;69.27821198;66.27821198;66.27821198;66.27821198;66.27821198;66.27821198;77.87821198;77.87821198;77.87821198;76.75821198;67.77821198;66.27821198
30/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);67.27821198;67.27821198;67.27821198;67.27821198;67.27821198;67.77821198;76.77821198;76.77821198;77.87821198;77.87821198;77.87821198;77.87821198;77.87821198;77.87821198;77.87821198;77.87821198;77.87821198;77.87821198;78.77821198;82.77821198;78.77821198;77.87821198;76.77821198;67.27821198
31/01/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);28.71321198;28.71321198;28.71321198;28.71321198;28.71321198;66.77821198;67.27821198;67.27821198;67.27821198;67.27821198;67.27821198;67.77821198;67.27821198;67.27821198;67.27821198;67.27821198;67.27821198;67.27821198;75.77821198;76.77821198;67.77821198;67.27821198;67.27821198;61.27821198
1/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);65.58092517;65.58092517;65.58092517;65.58092517;65.58092517;66.57092517;66.57092517;66.57092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;76.58092517;76.58092517;75.58092517;67.58092517;66.57092517;65.58092517
2/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);62.58092517;62.58092517;62.58092517;62.58092517;67.48092517;67.48092517;67.48092517;67.48092517;73.48092517;73.48092517;73.48092517;73.48092517;73.48092517;73.48092517;73.48092517;73.48092517;73.48092517;73.48092517;75.58092517;76.58092517;75.58092517;73.48092517;67.48092517;67.48092517
3/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);66.58092517;66.58092517;66.58092517;66.58092517;66.58092517;67.58092517;68.08092517;68.08092517;68.08092517;68.08092517;68.08092517;68.08092517;68.08092517;68.08092517;68.08092517;68.08092517;68.08092517;68.08092517;75.58092517;75.58092517;75.56092517;68.08092517;68.08092517;66.58092517
4/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);62.58092517;60.08092517;31.94992517;31.94992517;61.08092517;62.58092517;65.58092517;65.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;72.58092517;74.58092517;72.58092517;67.58092517;67.58092517;65.58092517
5/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);61.58092517;31.94992517;31.94992517;31.94992517;31.94992517;60.08092517;59.58092517;61.58092517;61.58092517;61.58092517;61.58092517;61.58092517;62.58092517;62.58092517;61.58092517;61.58092517;61.58092517;62.58092517;66.58092517;67.58092517;67.58092517;65.58092517;62.58092517;61.58092517
6/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);57.58092517;57.58092517;57.58092517;57.58092517;57.58092517;59.58092517;62.08092517;62.08092517;62.08092517;62.08092517;62.08092517;62.08092517;62.08092517;62.08092517;62.08092517;62.08092517;62.08092517;62.08092517;65.58092517;74.58092517;65.58092517;64.58092517;62.08092517;57.58092517
7/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);56.58092517;56.58092517;56.58092517;56.58092517;58.58092517;59.48092517;59.48092517;59.48092517;64.58092517;64.58092517;64.58092517;64.58092517;59.48092517;59.48092517;59.48092517;61.08092517;61.08092517;64.58092517;65.58092517;74.58092517;65.58092517;59.58092517;59.48092517;58.58092517
8/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);59.08092517;59.08092517;59.08092517;59.08092517;59.08092517;59.48092517;59.48092517;59.48092517;59.48092517;59.48092517;59.58092517;59.58092517;59.58092517;59.48092517;59.58092517;59.58092517;59.48092517;59.58092517;59.58092517;77.58092517;65.58092517;59.58092517;59.48092517;59.48092517
9/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);56.58092517;56.58092517;56.58092517;56.58092517;56.58092517;57.58092517;57.58092517;57.58092517;57.58092517;57.58092517;59.08092517;59.08092517;57.58092517;57.58092517;59.08092517;59.08092517;59.08092517;59.08092517;59.08092517;77.58092517;59.08092517;59.08092517;57.58092517;57.58092517
10/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);55.58092517;55.58092517;55.58092517;55.58092517;55.58092517;58.08092517;58.08092517;58.08092517;59.08092517;59.08092517;59.08092517;59.08092517;59.08092517;59.08092517;59.08092517;59.08092517;59.08092517;59.08092517;69.58092517;77.58092517;69.58092517;59.58092517;59.08092517;58.08092517
11/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);59.48092517;59.48092517;59.48092517;59.48092517;59.48092517;59.48092517;68.58092517;68.58092517;68.58092517;68.58092517;68.58092517;68.58092517;68.58092517;68.58092517;68.58092517;68.58092517;68.58092517;68.58092517;69.08092517;127.1889252;87.58092517;70.58192517;69.08092517;68.58092517
12/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);69.08092517;68.58092517;68.58092517;68.58092517;68.58092517;68.58092517;68.58092517;69.08092517;69.08092517;69.08092517;77.58092517;77.58092517;77.58092517;77.58092517;69.08092517;69.08092517;69.08092517;69.08092517;77.58092517;87.58092517;93.58092517;87.58092517;77.58092517;77.58092517
13/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);67.58092517;67.58092517;67.58092517;67.58092517;67.58092517;75.58092517;75.58092517;75.58092517;79.08092517;79.08092517;79.08092517;79.08092517;75.58092517;75.58092517;79.08092517;79.08092517;79.08092517;75.58092517;79.08092517;117.5809252;79.08092517;79.08092517;75.58092517;72.58092517
14/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);71.58092517;71.58092517;71.58092517;71.58092517;71.58092517;71.58092517;71.58092517;74.58092517;74.58092517;74.58092517;74.58092517;74.58092517;71.58092517;71.58092517;74.58092517;74.58092517;74.58092517;74.58092517;79.58092517;117.5809252;79.58092517;74.58092517;71.58092517;71.58092517
15/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);73.58092517;73.58092517;73.58092517;73.58092517;74.58092517;79.58092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;79.58092517;79.58092517;81.57092517;89.58092517;81.57092517;89.58092517;89.58092517;117.5809252;89.58092517;89.58092517;81.57092517;79.58092517
16/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);73.58092517;72.58092517;72.58092517;56.58092517;73.58092517;74.08092517;74.08092517;74.08092517;74.08092517;74.58092517;74.58092517;74.58092517;74.58092517;74.58092517;74.58092517;74.58092517;74.08092517;74.08092517;90.58092517;117.5809252;90.58092517;74.58092517;74.08092517;74.08092517
17/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);74.48092517;74.48092517;74.48092517;74.48092517;74.48092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;89.58092517;90.58092517;127.1889252;90.58092517;89.58092517;89.58092517;74.48092517
18/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);74.48092517;74.48092517;74.48092517;74.48092517;74.48092517;74.48092517;74.48092517;77.58092517;88.58092517;88.58092517;88.58092517;88.58092517;88.58092517;88.58092517;88.58092517;77.58092517;77.58092517;77.58092517;90.08092517;90.58092517;90.08092517;90.08092517;88.58092517;74.48092517
19/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);90.08092517;82.56092517;49.58092517;49.58092517;49.58092517;65.58092517;49.58092517;82.56092517;90.08092517;90.08092517;90.08092517;90.08092517;90.08092517;90.08092517;90.08092517;90.08092517;90.08092517;82.56092517;93.58092517;93.58092517;93.58092517;93.58092517;92.58092517;90.08092517
20/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);77.58092517;66.58092517;49.58092517;49.58092517;77.58092517;87.58092517;87.58092517;87.58092517;87.58092517;87.58092517;87.58092517;90.08092517;87.58092517;87.58092517;87.58092517;87.58092517;87.58092517;87.58092517;93.58092517;93.58092517;93.58092517;90.08092517;87.58092517;87.58092517
21/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);73.93292517;73.93292517;73.93292517;67.58092517;73.93292517;77.58092517;82.07092517;78.57992517;87.58092517;87.58092517;87.58092517;87.58092517;87.58092517;87.58092517;87.58092517;87.58092517;87.58092517;87.58092517;90.08092517;116.5809252;90.08092517;88.58092517;77.58092517;77.58092517
22/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);72.58092517;72.58092517;72.58092517;72.58092517;72.58092517;75.58092517;75.58092517;75.58092517;75.58092517;76.58092517;80.57092517;81.58092517;75.58092517;76.58092517;78.57992517;80.57092517;80.57092517;78.57992517;87.58092517;90.08092517;87.58092517;81.58092517;75.58092517;72.58092517
23/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);68.58092517;71.58092517;71.58092517;71.58092517;71.58092517;73.58092517;73.58092517;73.58092517;73.93292517;81.58092517;81.58092517;81.58092517;80.57092517;80.57092517;81.58092517;81.58092517;81.58092517;81.58092517;87.58092517;90.08092517;90.08092517;86.58092517;73.58092517;71.58092517
24/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);71.58092517;70.08092517;71.58092517;71.58092517;71.58092517;86.58092517;90.08092517;90.08092517;90.08092517;92.58092517;92.58092517;92.58092517;92.58092517;92.58092517;92.58092517;92.58092517;92.58092517;92.58092517;92.58092517;117.5809252;92.58092517;92.58092517;90.08092517;88.57992517
25/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);76.58092517;76.58092517;76.58092517;76.58092517;76.58092517;76.58092517;78.57992517;90.08092517;93.58092517;93.58092517;93.58092517;93.58092517;93.58092517;93.58092517;90.08092517;81.58092517;81.58092517;90.08092517;93.58092517;93.58092517;93.58092517;93.58092517;93.58092517;76.58092517
26/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);96.58092517;90.08092517;87.58092517;87.58092517;90.08092517;90.08092517;90.08092517;90.08092517;96.58092517;96.58092517;96.58092517;96.58092517;96.58092517;96.58092517;90.08092517;90.08092517;90.08092517;90.08092517;107.5809252;116.5809252;107.5809252;107.5809252;96.58092517;96.58092517
27/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);87.58092517;81.58092517;81.58092517;81.58092517;87.58092517;90.58092517;90.58092517;90.58092517;90.58092517;90.58092517;90.58092517;90.58092517;90.58092517;90.58092517;90.58092517;90.58092517;90.58092517;90.58092517;107.5809252;107.5809252;107.5809252;90.58092517;90.58092517;87.58092517
28/02/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);72.58092517;72.58092517;72.58092517;72.58092517;77.58092517;86.58092517;86.58092517;86.58092517;86.58092517;86.58092517;86.58092517;91.58092517;86.58092517;86.58092517;91.58092517;91.58092517;86.58092517;86.58092517;112.5809252;112.5809252;112.5809252;112.5809252;86.58092517;86.58092517
1/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);71.02745264;68.02745264;68.02745264;49.02745264;68.52745264;79.02745264;84.02745264;84.02745264;84.02745264;84.02745264;84.02745264;84.02745264;84.02745264;84.02745264;84.02745264;84.02745264;84.02745264;84.02745264;93.02745264;119.0274526;93.02745264;84.02745264;80.02645264;71.02745264
2/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);72.02745264;72.02745264;72.02745264;72.02745264;72.02745264;79.02745264;89.02745264;79.02745264;89.02745264;89.02745264;89.02745264;93.02745264;89.02745264;89.02745264;89.02745264;89.02745264;93.02745264;89.02745264;93.02745264;110.8074526;93.02745264;89.02745264;73.02745264;72.02745264
3/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);72.52745264;72.52745264;72.52745264;72.52745264;77.02745264;77.02745264;77.02745264;77.02745264;77.02745264;81.02745264;81.02745264;89.02745264;81.02745264;81.02745264;81.02745264;81.02745264;81.02745264;81.02745264;93.02745264;106.9454526;93.02745264;89.02745264;77.02745264;77.02745264
4/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);74.02745264;74.02745264;73.02745264;73.02745264;74.02745264;74.02745264;77.01745264;91.12745264;91.12745264;91.12745264;91.12745264;91.12745264;91.12745264;91.12745264;91.12745264;91.12745264;91.12745264;91.12745264;92.02745264;93.02745264;93.02745264;92.02745264;91.12745264;91.12745264
5/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;92.02745264;92.02745264;91.02745264;91.02745264;91.02745264
6/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);79.02745264;79.02745264;79.02745264;79.02745264;79.02745264;79.02745264;86.02745264;86.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;86.02745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;92.02745264;91.02745264;91.02745264;79.02745264;79.02745264
7/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);80.01745264;79.02745264;79.02745264;79.02745264;80.02645264;86.52745264;86.52745264;86.52745264;91.02745264;91.02745264;91.02745264;91.02745264;91.02745264;86.52745264;86.52745264;86.52745264;86.52745264;86.52745264;91.02745264;114.3614526;91.02745264;91.02745264;86.52745264;79.02745264
8/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);79.02745264;79.02745264;79.02745264;79.02745264;80.02645264;84.02745264;85.02745264;85.02745264;85.02745264;85.02745264;85.02745264;85.02745264;85.02745264;85.02745264;85.02745264;85.02745264;85.02745264;85.02745264;99.02745264;99.02745264;89.02745264;85.02745264;84.02745264;84.02745264
9/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);74.02745264;74.02745264;74.02745264;74.02745264;78.02745264;78.02745264;79.00745264;79.00745264;81.02745264;81.02745264;81.02745264;81.02745264;81.02745264;81.02745264;81.02745264;81.02745264;81.02745264;81.02745264;81.02745264;89.02745264;81.02745264;81.02745264;78.02745264;78.02745264
10/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);28.41345264;28.41345264;28.41345264;28.41345264;28.41345264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;81.02745264;99.02745264;81.02745264;78.02745264;78.02745264;72.02745264
11/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);77.52745264;77.52745264;77.52745264;77.52745264;77.52745264;77.52745264;77.52745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;78.02745264;84.02745264;84.02745264;78.02745264;78.02745264;77.52745264
12/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);70.02745264;69.02745264;69.02745264;69.02745264;69.02745264;69.02745264;69.02745264;69.02745264;69.02745264;70.02745264;70.02745264;70.02745264;70.02745264;69.02745264;28.41345264;69.02745264;69.02745264;70.02745264;78.02745264;78.02745264;78.02745264;70.02745264;70.02745264;70.02745264
13/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);28.41345264;28.41345264;28.41345264;28.41345264;62.02745264;62.02745264;64.52745264;64.52745264;69.02745264;69.02745264;71.03645264;74.02745264;69.02745264;69.02745264;71.03645264;74.02745264;74.02745264;69.02745264;75.02745264;75.02745264;75.02745264;74.02745264;68.02745264;62.02745264
14/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);28.41345264;28.41345264;28.41345264;28.41345264;28.41345264;68.02745264;68.02845264;68.02845264;68.02845264;68.02845264;68.02845264;68.02845264;68.02845264;68.02845264;68.02845264;68.02845264;68.02845264;68.02845264;70.02745264;70.02745264;70.02745264;68.02845264;68.02845264;67.02745264
15/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);54.92745264;54.92745264;54.92745264;54.92745264;54.92745264;65.02745264;65.02745264;65.02745264;66.02745264;66.02745264;66.02745264;66.02745264;66.02745264;65.02745264;66.02745264;66.02745264;66.02745264;66.02745264;67.02745264;74.02745264;67.02745264;67.02745264;66.02745264;65.02745264
16/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);64.92745264;64.92745264;64.92745264;64.92745264;64.92745264;64.92745264;65.12745264;65.12745264;65.12745264;65.12745264;65.12745264;65.12745264;65.12745264;65.12745264;65.12745264;66.02845264;66.02845264;66.02845264;66.02845264;74.02745264;66.02845264;66.02845264;65.12745264;65.12745264
17/03/2006;PBNA;PRECIO DE BOLSA NACIONAL ($/KWH);59.02745264;59.02745264;30.32345264;30.32345264;59.02745264;64.82745264;64.82745264;64.82745264;64.82745264;70.02745264;70.02745264;70.02745264;70.02745264;64.82745264;70.02745264;70.02745264;70.02745264;70.02745264;70.02745264;74.02745264;70.02745264;70.02745264;64.82745264;64.82745264
